[2022-12-12T15:44:54.507+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [queued]>
[2022-12-12T15:44:54.541+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [queued]>
[2022-12-12T15:44:54.544+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2022-12-12T15:44:54.548+0000] {taskinstance.py:1284} INFO - Starting attempt 2 of 7
[2022-12-12T15:44:54.552+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2022-12-12T15:44:54.618+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): InsertData> on 2022-12-12 12:00:00+00:00
[2022-12-12T15:44:54.662+0000] {standard_task_runner.py:55} INFO - Started process 70524 to run task
[2022-12-12T15:44:54.677+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'Transaction', 'InsertData', 'scheduled__2022-12-12T12:00:00+00:00', '--job-id', '255', '--raw', '--subdir', 'DAGS_FOLDER/transaction.py', '--cfg-path', '/tmp/tmpe7vl79am']
[2022-12-12T15:44:54.685+0000] {standard_task_runner.py:83} INFO - Job 255: Subtask InsertData
[2022-12-12T15:44:54.906+0000] {task_command.py:389} INFO - Running <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [running]> on host 83e68f36074a
[2022-12-12T15:44:55.082+0000] {taskinstance.py:1513} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Gama Ariefsadya
AIRFLOW_CTX_DAG_ID=Transaction
AIRFLOW_CTX_TASK_ID=InsertData
AIRFLOW_CTX_EXECUTION_DATE=2022-12-12T12:00:00+00:00
AIRFLOW_CTX_TRY_NUMBER=2
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-12-12T12:00:00+00:00
[2022-12-12T15:45:00.430+0000] {logging_mixin.py:137} INFO - success Inserting Data
[2022-12-12T15:45:00.441+0000] {python.py:177} INFO - Done. Returned value was: None
[2022-12-12T15:45:00.491+0000] {taskinstance.py:1327} INFO - Marking task as SUCCESS. dag_id=Transaction, task_id=InsertData, execution_date=20221212T120000, start_date=20221212T154454, end_date=20221212T154500
[2022-12-12T15:45:00.677+0000] {local_task_job.py:159} INFO - Task exited with return code 0
[2022-12-12T15:45:00.792+0000] {taskinstance.py:2582} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2022-12-12T16:07:33.044+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [queued]>
[2022-12-12T16:07:33.050+0000] {taskinstance.py:1087} INFO - Dependencies all met for <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [queued]>
[2022-12-12T16:07:33.051+0000] {taskinstance.py:1283} INFO - 
--------------------------------------------------------------------------------
[2022-12-12T16:07:33.051+0000] {taskinstance.py:1284} INFO - Starting attempt 2 of 7
[2022-12-12T16:07:33.052+0000] {taskinstance.py:1285} INFO - 
--------------------------------------------------------------------------------
[2022-12-12T16:07:33.060+0000] {taskinstance.py:1304} INFO - Executing <Task(PythonOperator): InsertData> on 2022-12-12 12:00:00+00:00
[2022-12-12T16:07:33.065+0000] {standard_task_runner.py:55} INFO - Started process 72748 to run task
[2022-12-12T16:07:33.068+0000] {standard_task_runner.py:82} INFO - Running: ['***', 'tasks', 'run', 'Transaction', 'InsertData', 'scheduled__2022-12-12T12:00:00+00:00', '--job-id', '315', '--raw', '--subdir', 'DAGS_FOLDER/transaction.py', '--cfg-path', '/tmp/tmp1vzv8zo4']
[2022-12-12T16:07:33.069+0000] {standard_task_runner.py:83} INFO - Job 315: Subtask InsertData
[2022-12-12T16:07:33.120+0000] {task_command.py:389} INFO - Running <TaskInstance: Transaction.InsertData scheduled__2022-12-12T12:00:00+00:00 [running]> on host 83e68f36074a
[2022-12-12T16:07:33.170+0000] {taskinstance.py:1513} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=Gama Ariefsadya
AIRFLOW_CTX_DAG_ID=Transaction
AIRFLOW_CTX_TASK_ID=InsertData
AIRFLOW_CTX_EXECUTION_DATE=2022-12-12T12:00:00+00:00
AIRFLOW_CTX_TRY_NUMBER=2
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-12-12T12:00:00+00:00
[2022-12-12T16:07:33.192+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (1, 'AC/DC', 1, 'For Those About To Rock We Salute You', 6, 'Put The Finger On You', 3, 3, '2009-01-03 00:00:00','Brussels')
[2022-12-12T16:07:33.312+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (18, 'Chico Science & Na��o Zumbi', 24, 'Afrociberdelia', 256, 'Sobremesa', 47, 47, '2009-07-16 00:00:00','Vancouver')
[2022-12-12T16:07:33.313+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (18, 'Chico Science & Na��o Zumbi', 24, 'Afrociberdelia', 260, 'Sangue De Bairro', 48, 48, '2009-07-24 00:00:00','Toronto')
[2022-12-12T16:07:33.315+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (19, 'Cidade Negra', 26, 'Ac�stico MTV [Live]', 286, 'Firmamento', 53, 53, '2009-08-11 00:00:00','Helsinki')
[2022-12-12T16:07:33.317+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (19, 'Cidade Negra', 26, 'Ac�stico MTV [Live]', 292, 'J� Foi', 54, 54, '2009-08-16 00:00:00','London')
[2022-12-12T16:07:33.319+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (19, 'Cidade Negra', 26, 'Ac�stico MTV [Live]', 298, 'A Cor Do Sol', 55, 55, '2009-08-24 00:00:00','Brussels')
[2022-12-12T16:07:33.320+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (19, 'Cidade Negra', 27, 'Cidade Negra - Hits', 304, 'Firmamento', 56, 56, '2009-09-06 00:00:00','Copenhagen')
[2022-12-12T16:07:33.322+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (19, 'Cidade Negra', 27, 'Cidade Negra - Hits', 310, 'S�bado A Noite', 57, 57, '2009-09-06 00:00:00','S�o Paulo')
[2022-12-12T16:07:33.324+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (20, 'Cl�udio Zoli', 28, 'Na Pista', 316, 'Linha Do Equador', 58, 58, '2009-09-07 00:00:00','Bras�lia')
[2022-12-12T16:07:33.327+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (20, 'Cl�udio Zoli', 28, 'Na Pista', 322, 'Livre Pra Viver', 59, 59, '2009-09-08 00:00:00','Redmond')
[2022-12-12T16:07:33.328+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (21, 'Various Artists', 32, 'Carnaval 2001', 367, 'Leandro De Itaquera 2001', 64, 64, '2009-10-07 00:00:00','Warsaw')
[2022-12-12T16:07:33.330+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (21, 'Various Artists', 29, 'Ax� Bahia 2001', 331, 'Lavadeira', 60, 60, '2009-09-11 00:00:00','Boston')
[2022-12-12T16:07:33.332+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (21, 'Various Artists', 45, 'Sambas De Enredo 2001', 563, 'Uni�o Da Ilha', 98, 98, '2010-03-11 00:00:00','S�o Jos� dos Campos')
[2022-12-12T16:07:33.334+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (21, 'Various Artists', 53, 'Vozes do MPB', 662, 'Pela Luz dos Olhos Teus (Mi�cha e Tom Jobim)', 109, 109, '2010-04-16 00:00:00','London')
[2022-12-12T16:07:33.335+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (21, 'Various Artists', 53, 'Vozes do MPB', 671, 'As Rosas N�o Falam (Beth Carvalho)', 110, 110, '2010-04-21 00:00:00','Montr�al')
[2022-12-12T16:07:33.345+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 134, 'Led Zeppelin III', 1636, 'Immigrant Song', 272, 272, '2012-04-11 00:00:00','Prague')
[2022-12-12T16:07:33.347+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 133, 'Led Zeppelin II', 1632, 'Living Loving Maid (Shes Just A Woman)', 270, 270, '2012-03-29 00:00:00','Bordeaux')
[2022-12-12T16:07:33.349+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 133, 'Led Zeppelin II', 1630, 'Thank You', 269, 269, '2012-03-26 00:00:00','Berlin')
[2022-12-12T16:07:33.351+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 133, 'Led Zeppelin II', 1628, 'What Is And What Should Never Be', 268, 268, '2012-03-25 00:00:00','Winnipeg')
[2022-12-12T16:07:33.352+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 132, 'Led Zeppelin I', 1626, 'How Many More Times', 267, 267, '2012-03-24 00:00:00','Ottawa')
[2022-12-12T16:07:33.354+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 132, 'Led Zeppelin I', 1624, 'Communication Breakdown', 266, 266, '2012-03-24 00:00:00','Salt Lake City')
[2022-12-12T16:07:33.357+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 132, 'Led Zeppelin I', 1623, 'Black Mountain Side', 265, 265, '2012-03-11 00:00:00','Tucson')
[2022-12-12T16:07:33.359+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 132, 'Led Zeppelin I', 1622, 'Your Time Is Gonna Come', 264, 264, '2012-03-03 00:00:00','Bras�lia')
[2022-12-12T16:07:33.361+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 130, 'In Through The Out Door', 1608, 'All My Love', 263, 263, '2012-02-27 00:00:00','Oslo')
[2022-12-12T16:07:33.362+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 129, 'Houses Of The Holy', 1599, 'Dancing Days', 262, 262, '2012-02-24 00:00:00','Santiago')
[2022-12-12T16:07:33.364+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 128, 'Coda', 1590, 'Walters Walk', 261, 261, '2012-02-23 00:00:00','London')
[2022-12-12T16:07:33.366+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 127, 'BBC Sessions [Disc 2] [Live]', 1581, 'Dazed And Confused', 260, 260, '2012-02-22 00:00:00','Stockholm')
[2022-12-12T16:07:33.370+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 30, 'BBC Sessions [Disc 1] [Live]', 340, 'Dazed and Confused', 61, 61, '2009-09-16 00:00:00','Winnipeg')
[2022-12-12T16:07:33.372+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 30, 'BBC Sessions [Disc 1] [Live]', 349, 'You Shook Me(2)', 62, 62, '2009-09-24 00:00:00','Dublin')
[2022-12-12T16:07:33.374+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 44, 'Physical Graffiti [Disc 1]', 554, 'Trampled Under Foot', 97, 97, '2010-02-26 00:00:00','Bangalore')
[2022-12-12T16:07:33.375+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 137, 'The Song Remains The Same (Disc 1)', 1666, 'Dazed And Confused', 279, 279, '2012-05-12 00:00:00','Helsinki')
[2022-12-12T16:07:33.377+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 136, 'Presence', 1660, 'Hots On For Nowhere', 278, 278, '2012-05-04 00:00:00','Ottawa')
[2022-12-12T16:07:33.379+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 136, 'Presence', 1656, 'For Your Life', 277, 277, '2012-04-29 00:00:00','Reno')
[2022-12-12T16:07:33.383+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 135, 'Physical Graffiti [Disc 2]', 1652, 'Boogie With Stu', 276, 276, '2012-04-26 00:00:00','Vancouver')
[2022-12-12T16:07:33.385+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 135, 'Physical Graffiti [Disc 2]', 1648, 'Down By The Seaside', 275, 275, '2012-04-25 00:00:00','S�o Paulo')
[2022-12-12T16:07:33.387+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 134, 'Led Zeppelin III', 1644, 'Bron-Y-Aur Stomp', 274, 274, '2012-04-24 00:00:00','Copenhagen')
[2022-12-12T16:07:33.388+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 134, 'Led Zeppelin III', 1640, 'Out On The Tiles', 273, 273, '2012-04-24 00:00:00','Vienne')
[2022-12-12T16:07:33.390+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (22, 'Led Zeppelin', 133, 'Led Zeppelin II', 1634, 'Moby Dick', 271, 271, '2012-04-03 00:00:00','Stockholm')
[2022-12-12T16:07:33.392+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (23, 'Frank Zappa & Captain Beefheart', 31, 'Bongo Fury', 358, 'Man With The Woman Head', 63, 63, '2009-10-07 00:00:00','Rome')
[2022-12-12T16:07:33.394+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (24, 'Marcos Valle', 33, 'Chill: Brazil (Disc 1)', 376, 'V�o Sobre o Horizonte', 65, 65, '2009-10-08 00:00:00','Stockholm')
[2022-12-12T16:07:33.395+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (24, 'Marcos Valle', 33, 'Chill: Brazil (Disc 1)', 385, 'All Star', 66, 66, '2009-10-09 00:00:00','Sidney')
[2022-12-12T16:07:33.397+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (27, 'Gilberto Gil', 86, 'Quanta Gente Veio Ver (Live)', 1090, 'Stir It Up (Live)', 181, 181, '2011-03-05 00:00:00','Dijon')
[2022-12-12T16:07:33.399+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (27, 'Gilberto Gil', 86, 'Quanta Gente Veio Ver (Live)', 1099, 'A Novidade (Live)', 182, 182, '2011-03-18 00:00:00','Helsinki')
[2022-12-12T16:07:33.400+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (27, 'Gilberto Gil', 85, 'As Can��es de Eu Tu Eles', 1081, 'Pau-De-Arara', 180, 180, '2011-02-25 00:00:00','Toronto')
[2022-12-12T16:07:33.402+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (37, 'Ed Motta', 47, 'The Best of Ed Motta', 590, 'Seis Da Tarde', 101, 101, '2010-03-13 00:00:00','Copenhagen')
[2022-12-12T16:07:33.404+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (41, 'Elis Regina', 71, 'Elis Regina-Minha Hist�ria', 885, 'Fascina��o', 146, 146, '2010-10-01 00:00:00','Ottawa')
[2022-12-12T16:07:33.406+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (42, 'Milton Nascimento', 158, 'Milton Nascimento Ao Vivo', 1928, 'Maria, Maria', 322, 322, '2012-11-27 00:00:00','Frankfurt')
[2022-12-12T16:07:33.408+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (42, 'Milton Nascimento', 158, 'Milton Nascimento Ao Vivo', 1916, 'Cora��o De Estudante', 320, 320, '2012-11-06 00:00:00','Orlando')
[2022-12-12T16:07:33.409+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (42, 'Milton Nascimento', 158, 'Milton Nascimento Ao Vivo', 1922, 'Menestrel Das Alagoas', 321, 321, '2012-11-14 00:00:00','Berlin')
[2022-12-12T16:07:33.411+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (42, 'Milton Nascimento', 159, 'Minas', 1934, 'Ponta de Areia', 323, 323, '2012-11-27 00:00:00','Paris')
[2022-12-12T16:07:33.414+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (42, 'Milton Nascimento', 159, 'Minas', 1940, 'Norwegian Wood', 324, 324, '2012-11-28 00:00:00','Lyon')
[2022-12-12T16:07:33.418+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (46, 'Jorge Ben', 122, 'Jorge Ben Jor 25 Anos', 1509, 'Salve Simpatia', 252, 252, '2012-01-22 00:00:00','S�o Paulo')
[2022-12-12T16:07:33.421+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (46, 'Jorge Ben', 122, 'Jorge Ben Jor 25 Anos', 1518, 'Filho Maravilha', 253, 253, '2012-01-22 00:00:00','Bras�lia')
[2022-12-12T16:07:33.422+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 154, 'Ride The Lightning', 1876, 'For Whom The Bell Tolls', 312, 312, '2012-10-01 00:00:00','Lisbon')
[2022-12-12T16:07:33.424+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 154, 'Ride The Lightning', 1880, 'Creeping Death', 313, 313, '2012-10-06 00:00:00','Dijon')
[2022-12-12T16:07:33.426+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 155, 'St. Anger', 1884, 'Some Kind Of Monster', 314, 314, '2012-10-14 00:00:00','Santiago')
[2022-12-12T16:07:33.428+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 155, 'St. Anger', 1888, 'Shoot Me Again', 315, 315, '2012-10-27 00:00:00','Delhi')
[2022-12-12T16:07:33.430+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 155, 'St. Anger', 1892, 'All Within My Hands', 316, 316, '2012-10-27 00:00:00','S�o Jos� dos Campos')
[2022-12-12T16:07:33.432+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 156, '...And Justice For All', 1898, 'Harvester Of Sorrow', 317, 317, '2012-10-28 00:00:00','Montr�al')
[2022-12-12T16:07:33.434+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 152, 'Master Of Puppets', 1858, 'Leper Messiah', 305, 305, '2012-08-31 00:00:00','Sidney')
[2022-12-12T16:07:33.435+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 149, 'Garage Inc. (Disc 2)', 1813, 'Helpless', 298, 298, '2012-07-31 00:00:00','Redmond')
[2022-12-12T16:07:33.437+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 149, 'Garage Inc. (Disc 2)', 1822, 'Stone Cold Crazy', 299, 299, '2012-08-05 00:00:00','Fort Worth')
[2022-12-12T16:07:33.439+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 150, 'Kill Em All', 1831, 'Motorbreath', 300, 300, '2012-08-13 00:00:00','Paris')
[2022-12-12T16:07:33.449+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 151, 'Load', 1840, '2 X 4', 301, 301, '2012-08-26 00:00:00','Lyon')
[2022-12-12T16:07:33.451+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 148, 'Black Album', 1804, 'The Unforgiven', 297, 297, '2012-07-28 00:00:00','S�o Paulo')
[2022-12-12T16:07:33.452+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 152, 'Master Of Puppets', 1854, 'Master Of Puppets', 302, 302, '2012-08-26 00:00:00','Dijon')
[2022-12-12T16:07:33.454+0000] {logging_mixin.py:137} INFO - INSERT INTO public.transaction(artist_id, artist_name, album_id, album_title, track_id, track_name, invoice_line_id, invoice_id, invoice_date,billing_city) VALUES (50, 'Metallica', 152, 'Master Of Puppets', 1855, 'The Thing That Should Not Be', 303, 303, '2012-08-27 00:00:00','Budapest')
